ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
seq136,0.8905,1.7811,1.7811,1.7811,0.8905,7.1242,0.0,5.3432,7.1242,3.5621,0.8905,1.7811,0.0,0.0,1.7811,1.7811,0.8905,3.5621,0.0,0.0,0.1095
seq137,9.4265,1.8853,0.0,0.0,0.9427,10.3692,0.9427,3.7706,1.8853,1.8853,0.9427,2.828,1.8853,0.9427,1.8853,0.9427,5.6559,4.7133,1.8853,0.9427,0.0573
seq138,0.0,0.0,1.7798,2.6697,0.8899,3.5597,8.8992,0.0,2.6697,0.8899,0.0,1.7798,0.0,0.0,4.4496,2.6697,0.0,0.0,0.0,3.5597,0.1101
seq139,2.7279,1.8186,0.0,0.9093,1.8186,7.2743,1.8186,0.0,1.8186,0.9093,0.0,3.6372,0.0,0.0,0.9093,2.7279,0.9093,2.7279,1.8186,1.8186,0.0907
seq140,5.416,0.0,0.0,0.9027,0.9027,4.5133,0.0,0.9027,6.3186,2.708,0.0,0.9027,0.9027,1.8053,1.8053,0.9027,0.0,2.708,0.0,0.0,0.0973
seq141,7.3146,1.8286,0.0,0.0,0.0,11.8862,0.0,0.9143,3.6573,2.743,0.0,1.8286,0.9143,0.0,1.8286,0.9143,0.9143,6.4003,1.8286,2.743,0.0857
seq142,6.4556,5.5334,5.5334,2.7667,1.8445,4.6112,0.9222,8.3001,7.3779,10.1446,0.0,4.6112,0.0,0.9222,0.0,2.7667,5.5334,2.7667,0.0,0.9222,0.0778
seq143,2.7195,0.0,0.0,0.0,1.813,3.626,3.626,3.626,1.813,1.813,0.0,0.0,0.0,0.0,2.7195,0.0,0.0,0.0,0.9065,0.0,0.0935
seq144,0.9237,5.5423,0.0,0.0,0.0,4.6186,0.0,1.8474,7.3898,0.9237,2.7712,2.7712,2.7712,1.8474,1.8474,1.8474,0.9237,2.7712,0.0,0.0,0.0763
seq145,3.6334,0.0,0.0,0.0,0.9084,0.9084,1.8167,0.9084,4.5418,5.4502,0.0,0.0,0.0,1.8167,0.0,0.9084,0.9084,0.0,0.9084,0.0,0.0916
seq146,1.7871,0.0,0.0,1.7871,1.7871,1.7871,0.8936,2.6807,7.1485,0.8936,1.7871,0.0,0.0,0.8936,0.0,0.8936,0.8936,0.0,0.8936,0.0,0.1064
seq147,2.7472,5.4943,1.8314,1.8314,1.8314,3.6629,3.6629,0.9157,0.9157,0.9157,0.0,1.8314,0.9157,2.7472,2.7472,0.9157,1.8314,1.8314,0.0,0.9157,0.0843
seq148,4.4084,0.0,0.0,0.0,0.8817,2.645,1.7634,1.7634,6.1718,1.7634,0.0,0.0,0.0,0.8817,0.8817,0.8817,0.0,0.8817,1.7634,3.5267,0.1183
seq149,2.8323,0.0,3.7764,0.0,0.0,1.8882,0.0,0.0,0.9441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8323,5.6646,0.0,0.9441,0.0559
seq150,0.0,0.0,0.9101,7.2809,0.9101,0.0,0.0,0.0,0.0,2.7303,0.0,0.9101,0.0,2.7303,8.191,0.0,0.0,0.0,0.9101,0.0,0.0899
seq151,0.0,1.8596,0.0,0.0,0.0,2.7894,0.0,1.8596,4.649,2.7894,0.0,0.0,0.0,0.9298,0.0,0.9298,1.8596,4.649,0.0,0.0,0.0702
seq152,1.8207,1.8207,1.8207,0.9103,1.8207,0.9103,0.0,2.731,9.1034,2.731,0.9103,0.9103,0.0,0.9103,0.0,1.8207,2.731,1.8207,0.0,0.0,0.0897
seq153,0.8788,0.0,0.0,3.5153,0.0,3.5153,0.0,0.8788,0.0,1.7576,0.0,0.8788,0.8788,1.7576,2.6365,0.0,0.0,0.0,0.0,0.0,0.1212
seq154,0.0,2.7212,0.0,0.9071,0.9071,0.9071,0.9071,0.0,0.0,0.0,0.9071,1.8142,0.9071,1.8142,1.8142,1.8142,1.8142,3.6283,2.7212,0.9071,0.0929
seq155,0.0,0.0,0.0,0.0,0.0,0.862,0.862,0.862,0.862,0.0,0.0,0.0,5.172,0.0,3.448,1.724,0.862,0.862,0.0,0.862,0.138
seq156,0.9035,5.4209,0.0,0.0,3.6139,5.4209,1.807,0.9035,2.7105,1.807,0.0,0.9035,1.807,0.0,0.9035,3.6139,0.0,0.9035,1.807,0.0,0.0965
seq157,0.0,2.8202,0.0,0.9401,1.8801,2.8202,1.8801,1.8801,0.9401,0.0,0.9401,1.8801,0.0,0.9401,0.0,3.7602,1.8801,1.8801,0.9401,0.0,0.0599
seq158,3.6558,3.6558,0.914,0.0,0.0,7.3116,2.7419,1.8279,3.6558,0.0,0.914,3.6558,0.0,0.914,0.0,1.8279,3.6558,1.8279,1.8279,1.8279,0.086
seq159,0.9105,1.821,0.9105,1.821,1.821,9.105,0.0,6.3735,6.3735,1.821,0.9105,3.642,0.9105,0.0,0.0,1.821,1.821,3.642,0.0,0.0,0.0895
seq160,0.0,0.0,0.908,0.0,1.816,1.816,0.0,2.724,0.908,1.816,0.0,0.908,0.0,0.0,0.0,0.908,0.0,0.0,0.0,0.0,0.092
seq161,1.7782,1.7782,0.0,0.8891,1.7782,2.6673,0.0,1.7782,4.4455,3.5564,0.8891,0.8891,0.0,0.8891,0.8891,0.8891,0.0,0.8891,0.0,0.8891,0.1109
seq162,3.6083,1.8042,0.0,0.9021,0.0,1.8042,0.0,1.8042,4.5104,4.5104,0.9021,0.9021,0.0,0.0,0.9021,0.9021,1.8042,0.0,0.0,0.0,0.0979
seq163,0.909,0.0,0.909,0.0,1.818,0.909,0.0,0.909,1.818,0.909,1.818,1.818,0.0,0.909,0.909,1.818,0.0,0.909,0.0,0.0,0.091
seq164,3.6272,0.0,0.0,1.8136,0.0,2.7204,0.0,3.6272,4.5341,1.8136,0.0,0.9068,0.9068,0.9068,1.8136,3.6272,0.9068,0.0,0.9068,0.0,0.0932
seq165,2.7667,5.5334,0.9222,0.0,0.9222,3.689,2.7667,2.7667,2.7667,1.8445,0.0,0.9222,0.9222,2.7667,1.8445,1.8445,2.7667,2.7667,0.9222,0.9222,0.0778
seq166,7.1314,0.0,8.0228,7.1314,4.4571,17.8285,3.5657,2.6743,7.1314,5.3486,1.7829,5.3486,3.5657,7.1314,10.6971,4.4571,8.0228,8.9143,2.6743,2.6743,0.1086
seq167,0.0,0.0,0.9036,0.0,0.0,0.9036,0.0,0.9036,0.9036,0.9036,0.0,1.8073,4.5182,0.0,2.7109,0.9036,0.9036,0.9036,0.0,1.8073,0.0964
seq168,2.7143,0.0,4.5238,1.8095,0.9048,6.3334,3.6191,2.7143,3.6191,0.9048,0.0,7.2381,5.4286,3.6191,4.5238,4.5238,3.6191,4.5238,3.6191,0.0,0.0952
seq169,6.4395,0.0,1.8399,4.5997,0.9199,0.9199,0.9199,0.9199,8.2794,3.6797,0.0,1.8399,0.9199,6.4395,0.0,1.8399,2.7598,3.6797,0.0,0.9199,0.0801
seq170,0.8658,5.1947,0.8658,0.0,1.7316,3.4632,0.0,1.7316,0.0,0.8658,0.0,0.8658,0.8658,0.8658,6.9263,1.7316,0.8658,0.8658,0.0,1.7316,0.1342
seq171,1.8204,0.0,0.0,0.9102,0.9102,4.551,0.0,0.9102,3.6408,2.7306,0.0,0.9102,0.9102,0.0,0.0,0.9102,0.9102,2.7306,0.9102,0.0,0.0898
seq172,3.6741,0.0,0.0,0.0,2.7556,4.5926,0.0,0.0,2.7556,3.6741,0.0,0.0,0.9185,1.8371,0.0,1.8371,0.9185,0.0,0.0,0.0,0.0815
seq173,2.7418,0.0,0.9139,0.0,1.8279,2.7418,0.0,0.0,3.6557,2.7418,0.9139,1.8279,0.9139,0.0,0.0,0.0,0.0,1.8279,0.0,0.0,0.0861
seq174,6.4697,0.0,0.0,0.0,0.0,3.6969,0.0,0.9242,2.7727,1.8485,0.9242,0.0,0.0,0.0,0.0,0.0,1.8485,1.8485,0.0,0.0,0.0758
seq175,2.7575,0.0,0.0,0.0,0.9192,2.7575,0.9192,1.8383,2.7575,4.5958,0.0,0.0,2.7575,1.8383,0.9192,0.9192,0.0,1.8383,0.0,0.0,0.0808
seq176,1.7587,0.0,0.8794,0.0,0.0,0.8794,0.0,2.6381,1.7587,2.6381,0.0,0.8794,0.0,0.0,0.0,0.0,0.0,0.0,0.8794,0.0,0.1206
seq177,0.9081,5.4485,1.8162,0.0,1.8162,2.7242,0.9081,0.9081,1.8162,0.0,0.0,0.9081,1.8162,0.0,2.7242,0.9081,3.6323,0.0,0.9081,2.7242,0.0919
seq178,4.262,6.8192,0.0,0.0,1.7048,3.4096,0.0,0.0,3.4096,0.0,0.0,0.0,0.0,0.0,5.1144,2.5572,0.0,0.0,0.8524,0.8524,0.1476
seq179,3.7027,5.5541,0.0,0.0,0.9257,5.5541,0.0,1.8514,1.8514,0.0,0.0,2.777,1.8514,1.8514,1.8514,3.7027,0.0,0.9257,0.0,2.777,0.0743
seq180,1.8204,0.0,1.8204,0.9102,0.0,3.6407,0.9102,1.8204,3.6407,3.6407,0.0,0.0,0.0,0.0,0.0,0.9102,0.0,3.6407,0.0,0.0,0.0898
seq181,4.6068,0.0,1.8427,0.9214,0.9214,0.9214,0.9214,2.7641,2.7641,1.8427,0.0,0.0,0.0,1.8427,0.0,0.0,0.0,0.9214,0.0,0.0,0.0786
seq182,0.9011,0.0,0.0,0.0,1.8022,0.9011,0.9011,0.9011,0.9011,0.0,0.0,0.0,6.3078,2.7033,1.8022,0.0,0.9011,0.0,0.0,0.0,0.0989
seq183,0.9239,0.9239,1.8477,0.9239,0.0,3.6954,0.0,0.0,0.0,0.0,0.0,0.9239,0.0,0.0,2.7716,1.8477,1.8477,4.6193,0.0,2.7716,0.0761
seq184,0.9205,0.0,0.0,0.0,1.841,3.682,3.682,3.682,0.0,2.7615,0.0,0.0,0.0,0.0,0.9205,0.9205,0.0,2.7615,0.0,0.0,0.0795
seq185,1.8345,0.0,0.9173,0.0,0.9173,1.8345,0.9173,3.6691,1.8345,1.8345,0.9173,0.0,1.8345,0.0,0.0,0.9173,0.0,0.9173,0.0,0.9173,0.0827
seq186,3.657,1.8285,1.8285,0.0,0.0,3.657,0.0,1.8285,4.5712,5.4855,0.9142,0.9142,0.0,0.9142,0.0,2.7427,0.9142,0.9142,0.0,0.0,0.0858
seq187,0.0,1.8726,0.0,0.0,0.0,4.6815,0.0,0.0,2.8089,4.6815,0.0,0.0,0.0,0.0,0.0,1.8726,0.0,3.7452,0.0,0.0,0.0637
seq188,1.8125,0.9062,0.9062,0.9062,0.9062,0.0,0.0,0.9062,0.0,0.0,0.0,0.9062,1.8125,1.8125,1.8125,3.6249,0.9062,0.0,0.0,0.9062,0.0938
seq189,0.0,0.0,0.0,0.0,6.0712,1.7346,0.0,2.602,0.0,0.0,0.0,0.8673,17.3464,0.0,10.4078,0.0,0.0,0.8673,0.0,0.0,0.1327
seq190,0.9192,5.515,0.9192,0.9192,0.9192,3.6767,0.9192,0.9192,6.4342,0.9192,0.0,0.9192,1.8383,1.8383,1.8383,0.9192,1.8383,1.8383,0.9192,4.5958,0.0808
seq191,0.8526,0.0,0.0,0.0,2.5579,5.9684,0.0,2.5579,6.821,2.5579,0.0,0.0,0.8526,2.5579,5.9684,0.8526,0.8526,0.8526,0.8526,1.7053,0.1474
seq192,2.7179,0.0,1.8119,0.906,0.0,0.906,0.0,1.8119,3.6238,1.8119,0.0,0.906,0.906,4.5298,2.7179,0.0,1.8119,0.906,0.906,2.7179,0.094
seq193,5.5459,1.8486,0.9243,0.0,0.0,3.6973,0.0,1.8486,3.6973,4.6216,0.0,1.8486,0.0,1.8486,0.0,2.773,0.9243,0.9243,0.0,0.0,0.0757
seq194,2.7654,1.8436,0.9218,0.0,0.9218,3.6872,0.0,0.9218,4.609,6.4526,0.0,1.8436,0.0,1.8436,0.0,2.7654,1.8436,0.9218,0.0,0.0,0.0782
seq195,2.705,9.0166,0.0,1.8033,1.8033,9.0166,0.9017,1.8033,0.0,0.9017,0.0,0.9017,4.5083,7.2133,9.9183,2.705,1.8033,2.705,0.0,0.9017,0.0983
seq196,3.5732,5.3599,2.6799,0.0,0.0,7.1465,0.8933,3.5732,1.7866,5.3599,0.0,0.0,6.2532,0.8933,7.1465,3.5732,2.6799,0.0,0.0,2.6799,0.1067
seq197,4.5817,5.498,2.749,3.6653,2.749,6.4144,2.749,2.749,11.9124,2.749,2.749,4.5817,0.9163,1.8327,0.0,3.6653,2.749,4.5817,0.9163,1.8327,0.0837
seq198,0.0,3.7383,2.8037,14.0185,0.0,0.0,1.8691,0.0,6.542,0.0,1.8691,0.9346,1.8691,13.0839,11.2148,0.0,1.8691,0.0,0.0,3.7383,0.0654
seq199,1.8506,5.5517,0.9253,2.7759,0.9253,6.477,1.8506,0.0,2.7759,1.8506,0.0,0.9253,5.5517,0.9253,2.7759,2.7759,2.7759,1.8506,0.0,0.0,0.0747
seq200,1.8144,0.0,0.9072,0.0,0.9072,0.9072,0.0,0.9072,1.8144,0.9072,0.0,0.9072,0.0,0.0,0.9072,0.0,0.9072,4.5361,0.0,0.0,0.0928
seq201,1.861,0.0,0.0,0.0,0.9305,1.861,0.9305,1.861,1.861,0.0,0.0,0.9305,0.0,0.0,0.0,1.861,0.0,3.722,0.0,0.0,0.0695
seq202,0.8987,0.0,0.8987,0.0,0.0,2.6961,0.0,1.7974,1.7974,3.5948,0.0,0.8987,0.0,0.0,0.8987,0.0,0.8987,2.6961,0.0,0.0,0.1013
seq203,0.9093,0.0,0.9093,0.0,0.0,1.8186,0.0,2.7279,1.8186,0.9093,0.0,0.9093,0.0,0.0,0.9093,0.9093,0.0,3.6372,0.0,0.0,0.0907
seq204,1.8422,0.0,0.9211,0.0,0.0,0.9211,0.0,0.9211,2.7632,1.8422,0.0,1.8422,0.9211,0.0,0.0,0.0,0.0,3.6843,0.0,0.0,0.0789
seq205,1.7498,0.0,0.0,0.0,0.0,0.8749,0.0,2.6247,3.4996,1.7498,0.0,0.8749,0.8749,0.0,3.4996,0.0,0.8749,3.4996,0.8749,1.7498,0.1251
seq206,0.942,0.0,0.0,0.0,0.0,5.6521,0.0,2.826,1.884,3.768,0.942,0.0,0.942,0.0,0.0,0.942,0.0,1.884,0.0,0.0,0.057999999999999996
seq207,3.6654,1.8327,0.0,1.8327,0.9164,4.5818,0.0,1.8327,5.4982,3.6654,1.8327,0.9164,0.0,0.9164,0.0,0.0,3.6654,2.7491,0.0,0.0,0.0836
seq208,0.9126,1.8252,0.9126,0.9126,1.8252,3.6505,0.0,0.0,5.4757,3.6505,0.9126,3.6505,0.0,0.0,0.0,1.8252,0.0,4.5631,0.0,0.0,0.0874
seq209,0.8606,3.4424,0.0,0.0,0.0,1.7212,0.8606,0.0,1.7212,0.0,0.0,0.0,0.8606,0.8606,3.4424,0.0,0.0,0.0,1.7212,1.7212,0.1394
seq210,0.9067,7.2532,2.72,0.9067,1.8133,4.5333,0.0,2.72,5.4399,0.0,0.9067,0.9067,2.72,0.0,5.4399,5.4399,3.6266,0.0,0.0,1.8133,0.0933
seq211,1.8523,0.0,0.9262,0.9262,0.9262,2.7785,0.0,2.7785,0.9262,0.9262,0.9262,1.8523,0.0,0.0,0.9262,2.7785,0.9262,0.0,0.0,0.0,0.0738
seq212,1.7523,0.0,0.0,0.8762,0.0,1.7523,0.8762,0.0,4.3808,4.3808,0.0,0.0,0.0,0.0,0.8762,0.0,1.7523,1.7523,0.8762,0.8762,0.1238
seq213,0.9056,5.4335,0.9056,0.0,1.8112,2.7167,2.7167,1.8112,4.5279,3.6223,0.0,2.7167,0.9056,3.6223,3.6223,1.8112,1.8112,2.7167,1.8112,1.8112,0.0944
seq214,3.592,0.0,1.796,0.0,0.0,5.388,0.898,2.694,4.49,0.0,1.796,2.694,0.0,1.796,1.796,2.694,0.0,2.694,1.796,0.898,0.102
seq215,1.8336,7.3346,1.8336,0.0,2.7505,5.5009,1.8336,4.5841,2.7505,0.0,0.9168,1.8336,1.8336,1.8336,3.6673,6.4178,2.7505,0.0,0.0,2.7505,0.0832
seq216,2.7469,1.8313,0.9156,0.0,0.9156,6.4094,0.0,0.0,5.4938,5.4938,0.9156,0.9156,0.0,0.0,0.0,1.8313,0.0,2.7469,0.0,0.0,0.0844
seq217,0.0,1.8857,0.0,0.0,0.9429,1.8857,0.0,2.8286,0.9429,2.8286,0.9429,0.0,0.0,0.9429,0.9429,0.0,1.8857,0.0,0.0,0.0,0.0571
seq218,2.712,0.0,0.0,0.0,0.904,3.616,0.0,1.808,6.3279,6.3279,0.904,1.808,1.808,0.904,0.904,0.0,3.616,2.712,0.904,0.0,0.096
seq219,2.8275,1.885,0.0,0.0,0.9425,0.9425,0.0,1.885,0.9425,2.8275,0.0,0.9425,0.9425,0.9425,0.0,0.0,1.885,0.9425,0.0,0.9425,0.0575
seq220,3.6919,1.846,0.923,0.0,2.7689,1.846,0.0,0.0,3.6919,5.5379,0.0,2.7689,0.0,0.0,0.0,3.6919,1.846,1.846,0.0,0.0,0.077
seq221,3.7367,0.9342,0.0,0.0,1.8684,3.7367,0.0,1.8684,5.6051,1.8684,0.0,2.8025,0.9342,0.9342,0.0,1.8684,1.8684,0.9342,0.0,0.9342,0.0658
seq222,1.7398,0.8699,1.7398,0.0,0.8699,2.6097,0.8699,2.6097,1.7398,2.6097,0.0,0.0,3.4796,0.0,2.6097,0.8699,0.8699,0.0,0.8699,0.0,0.1301
seq223,1.8739,2.8108,0.9369,0.9369,0.0,5.6216,1.8739,1.8739,2.8108,5.6216,0.0,0.9369,0.9369,0.9369,0.9369,4.6846,0.0,1.8739,0.0,0.9369,0.0631
seq224,0.0,1.7862,0.8931,0.0,0.0,2.6793,0.8931,3.5724,0.0,0.0,0.0,0.0,0.0,0.8931,1.7862,0.8931,0.0,0.0,0.8931,0.0,0.1069
seq225,1.8339,0.0,0.0,2.7508,0.0,2.7508,0.0,2.7508,2.7508,4.5847,0.0,0.0,0.0,1.8339,0.0,2.7508,0.9169,0.9169,0.0,0.0,0.0831
seq226,2.7272,0.0,0.9091,0.0,0.0,4.5453,0.0,0.9091,1.8181,3.6362,0.0,0.0,0.9091,0.9091,0.9091,2.7272,0.0,2.7272,0.0,0.0,0.0909
seq227,1.8409,0.0,0.9204,0.0,1.8409,1.8409,0.0,0.9204,1.8409,0.9204,0.0,0.9204,0.0,0.0,0.0,0.0,1.8409,3.6818,0.0,0.0,0.0796
seq228,0.0,0.0,0.0,0.0,0.0,0.0,0.9051,0.9051,0.9051,0.9051,0.0,0.0,1.8102,0.9051,0.9051,0.9051,0.0,0.0,1.8102,0.9051,0.0949
seq229,1.66,0.0,0.0,0.0,0.0,3.3201,0.0,0.0,4.1501,0.0,0.0,0.0,0.0,0.83,2.4901,1.66,0.83,0.83,0.0,0.0,0.17
seq230,0.0,0.0,0.8849,3.5396,1.7698,3.5396,0.0,4.4245,5.3094,2.6547,0.0,0.8849,0.8849,2.6547,4.4245,0.8849,1.7698,0.0,0.0,0.0,0.1151
seq231,1.7478,0.8739,0.0,0.0,0.0,2.6217,0.0,1.7478,3.4956,6.1173,0.0,0.8739,0.0,0.0,3.4956,0.0,0.0,0.0,0.0,0.0,0.1261
seq232,0.8313,1.6626,0.0,0.0,0.0,0.8313,0.0,0.0,0.0,0.8313,0.0,0.0,0.0,0.0,4.9878,0.0,0.0,4.1565,1.6626,2.4939,0.1687
seq233,0.9246,5.5474,0.0,0.0,0.0,6.472,0.9246,0.9246,2.7737,0.0,0.0,3.6983,1.8491,2.7737,1.8491,1.8491,0.0,0.9246,0.9246,1.8491,0.0754
seq234,3.5927,3.5927,0.8982,1.7963,2.6945,2.6945,0.8982,1.7963,5.389,1.7963,0.8982,1.7963,0.8982,0.8982,7.1853,4.4908,0.8982,1.7963,0.8982,0.8982,0.1018
seq235,2.6719,0.0,0.0,0.0,0.8906,1.7813,0.0,0.8906,5.3438,1.7813,0.8906,0.0,0.0,1.7813,0.0,2.6719,0.8906,0.8906,1.7813,0.8906,0.1094
seq236,1.8191,0.0,5.4572,7.2763,0.9095,6.3668,0.0,6.3668,10.9145,12.7336,3.6382,7.2763,0.9095,0.9095,4.5477,10.005,1.8191,4.5477,0.9095,2.7286,0.0905
seq237,0.9037,1.8074,0.0,0.0,0.0,0.9037,0.0,1.8074,1.8074,2.7112,0.0,0.0,0.9037,0.0,0.0,0.0,0.0,1.8074,0.9037,0.0,0.0963
seq238,2.7588,0.0,0.9196,0.0,0.0,4.5981,0.0,1.8392,2.7588,5.5177,0.0,0.0,0.9196,0.9196,0.0,1.8392,0.0,1.8392,0.0,0.0,0.0804
seq239,0.0,4.7518,0.0,0.9504,0.9504,1.9007,0.9504,1.9007,1.9007,1.9007,0.0,0.9504,0.9504,1.9007,0.0,2.8511,4.7518,2.8511,0.9504,0.0,0.0496
seq240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3602,1.7441,11.3366,0.0,0.0,36.6259,1.7441,24.4173,1.7441,0.0,0.0,0.0,0.0,0.128
seq241,0.9181,0.0,0.0,0.0,13.7714,6.4267,0.0,0.9181,0.0,0.0,0.0,4.5905,38.56,0.0,5.5086,0.0,0.0,0.9181,0.9181,0.0,0.0819
seq242,1.8371,0.9185,0.9185,0.9185,0.9185,0.0,0.9185,1.8371,1.8371,5.5112,0.9185,2.7556,0.0,0.9185,1.8371,7.3482,1.8371,7.3482,1.8371,1.8371,0.0815
seq243,14.0365,0.0,0.0,0.0,0.9358,7.4861,0.0,6.5504,2.8073,5.6146,1.8715,1.8715,0.0,2.8073,0.9358,2.8073,8.4219,6.5504,0.9358,0.9358,0.0642
seq244,12.772,1.8246,0.0,3.6491,1.8246,11.8597,0.9123,7.2983,8.2106,9.1228,0.0,2.7369,0.9123,1.8246,0.0,1.8246,3.6491,1.8246,2.7369,1.8246,0.0877
seq245,1.8578,0.0,0.0,0.9289,0.9289,2.7867,1.8578,0.9289,0.9289,2.7867,0.0,0.0,1.8578,0.0,0.9289,1.8578,0.0,6.5023,0.0,0.0,0.0711
seq246,9.1313,2.7394,0.0,2.7394,1.8263,13.6969,0.9131,0.9131,3.6525,0.9131,0.9131,3.6525,0.9131,0.0,1.8263,3.6525,0.9131,3.6525,2.7394,1.8263,0.0869
seq247,0.0,0.0,0.0,0.0,1.8798,0.0,0.0,1.8798,0.9399,2.8197,0.0,0.0,0.9399,0.0,0.0,2.8197,0.9399,0.9399,0.0,0.0,0.0601
seq248,5.4644,1.8215,0.9107,0.0,0.0,6.3751,0.0,1.8215,4.5536,0.0,0.0,4.5536,0.0,0.9107,0.0,4.5536,1.8215,1.8215,3.6429,0.9107,0.0893
seq249,1.8372,3.6743,0.0,0.0,0.0,7.3486,2.7557,0.0,0.9186,0.9186,0.0,4.5929,0.0,0.9186,0.0,2.7557,0.9186,3.6743,1.8372,1.8372,0.0814
seq250,0.9139,0.0,1.8278,0.0,1.8278,2.7417,0.0,2.7417,1.8278,2.7417,0.0,0.0,0.0,1.8278,0.0,0.0,0.9139,1.8278,0.0,0.0,0.0861
seq251,13.0811,0.0,2.8031,0.0,1.8687,5.6062,0.0,10.278,4.6718,3.7375,0.0,1.8687,0.0,0.9344,0.9344,6.5405,3.7375,6.5405,0.9344,1.8687,0.0656
seq252,16.87,0.0,1.8744,0.0,1.8744,6.5606,0.9372,3.7489,0.9372,7.4978,0.0,0.9372,0.9372,0.9372,0.9372,1.8744,4.6861,1.8744,1.8744,0.9372,0.0628
seq253,2.6118,0.0,0.8706,2.6118,1.7412,5.2236,0.0,1.7412,6.9648,1.7412,0.0,1.7412,0.8706,0.0,0.0,0.0,0.0,0.8706,3.4824,0.0,0.1294
seq254,8.3889,0.0,0.0,0.9321,0.9321,8.3889,0.0,7.4568,4.6605,5.5926,0.0,0.9321,0.0,2.7963,0.0,3.7284,3.7284,7.4568,0.0,0.9321,0.0679
seq255,2.6337,1.7558,1.7558,0.8779,0.8779,4.3896,0.0,1.7558,3.5116,0.8779,0.0,2.6337,0.0,0.8779,2.6337,1.7558,1.7558,4.3896,1.7558,3.5116,0.1221
seq256,2.6813,1.7875,0.8938,1.7875,0.0,5.3626,0.8938,2.6813,3.575,0.8938,0.0,4.4688,1.7875,0.8938,1.7875,0.0,0.8938,2.6813,3.575,2.6813,0.1062
seq257,7.3895,1.8474,0.9237,0.9237,0.9237,7.3895,0.9237,1.8474,3.6948,4.6185,0.9237,7.3895,3.6948,0.0,1.8474,1.8474,0.0,0.9237,0.9237,0.9237,0.0763
seq258,1.8007,1.8007,0.9004,0.0,1.8007,6.3026,1.8007,2.7011,8.1033,6.3026,0.0,1.8007,1.8007,1.8007,1.8007,1.8007,5.4022,2.7011,1.8007,1.8007,0.0996
seq259,2.6983,1.7988,0.0,1.7988,0.8994,2.6983,0.0,1.7988,5.3965,2.6983,1.7988,1.7988,0.8994,0.8994,0.0,0.8994,0.8994,0.0,1.7988,1.7988,0.1006
seq260,4.4422,0.0,0.0,1.7769,0.8884,0.8884,0.0,2.6653,5.3307,2.6653,1.7769,1.7769,3.5538,1.7769,1.7769,0.0,2.6653,0.8884,1.7769,4.4422,0.1116
seq261,4.4633,0.0,0.0,0.8927,1.7853,3.5707,0.0,6.2487,4.4633,0.8927,1.7853,0.8927,2.678,1.7853,2.678,0.8927,0.8927,1.7853,1.7853,1.7853,0.1073
seq262,1.775,0.0,0.8875,0.8875,2.6625,3.55,0.8875,5.325,6.2125,2.6625,1.775,0.0,0.8875,3.55,0.8875,0.0,1.775,0.8875,2.6625,0.8875,0.1125
seq263,2.881,3.8414,1.9207,0.0,0.9603,2.881,0.0,1.9207,0.0,2.881,0.0,3.8414,2.881,0.9603,0.0,3.8414,1.9207,3.8414,0.0,0.0,0.0397
seq264,2.6889,1.7926,0.8963,0.0,0.0,6.2742,2.6889,2.6889,3.5853,0.0,0.0,1.7926,0.8963,1.7926,0.8963,0.8963,2.6889,2.6889,2.6889,2.6889,0.1037
seq265,1.7698,0.0,3.5397,4.4246,5.3095,15.9286,0.8849,5.3095,6.1945,2.6548,0.8849,3.5397,4.4246,6.1945,7.0794,5.3095,1.7698,2.6548,0.0,4.4246,0.1151
seq266,4.4804,0.0,0.8961,0.0,1.7922,2.6882,0.8961,1.7922,2.6882,0.8961,0.0,0.8961,0.0,0.0,0.8961,0.0,0.8961,2.6882,0.0,0.0,0.1039
seq267,3.6233,0.0,0.9058,0.0,0.0,1.8117,0.0,3.6233,4.5291,0.9058,0.0,1.8117,0.0,0.9058,0.0,0.9058,0.9058,0.9058,0.9058,0.0,0.0942
seq268,14.8326,3.7081,3.7081,2.7811,1.8541,12.9785,0.0,0.927,2.7811,4.6352,0.927,7.4163,4.6352,0.927,0.927,5.5622,1.8541,8.3433,2.7811,1.8541,0.073
seq269,1.8151,0.0,0.9076,0.0,0.9076,2.7227,0.9076,1.8151,1.8151,2.7227,0.0,0.0,0.0,0.0,0.0,0.9076,0.0,0.9076,0.0,0.0,0.0924
seq270,0.0,0.0,0.0,0.0,1.8893,0.9446,0.0,0.0,0.9446,4.7232,0.9446,0.0,0.9446,0.0,0.0,0.0,0.9446,0.9446,0.0,0.0,0.0554
seq271,0.9353,0.0,0.0,0.0,1.8706,0.9353,0.0,1.8706,0.9353,2.8059,0.0,0.0,0.0,0.0,0.0,1.8706,0.0,0.9353,0.0,0.0,0.0647
seq272,0.9121,0.0,0.0,2.7362,1.8241,0.0,0.9121,0.9121,7.2965,4.5603,0.0,1.8241,0.9121,4.5603,1.8241,0.9121,2.7362,0.9121,0.0,2.7362,0.0879
